last_name, first_name,year,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
Wells, Tyler,2024,BAL,FF,4-Seam Fastball,-3.2,-3,89,34.4,26,0.32,0.72,0.442,19.6,19.2,18.5,0.335,0.745,0.462,55
Wentz, Joey,2024,PIT,FF,4-Seam Fastball,-0.4,-2,447,36.5,128,0.316,0.469,0.415,17.5,16.4,16.7,0.268,0.444,0.38,45.1
Wesneski, Hayden,2024,CHC,FF,4-Seam Fastball,-1,-4,392,36.5,125,0.254,0.465,0.369,14.3,13.6,12.8,0.29,0.542,0.385,41.2
Wheeler, Zack,2024,PHI,FF,4-Seam Fastball,1.3,16,1299,41.4,288,0.209,0.395,0.317,29.6,28.1,20.6,0.204,0.382,0.302,41.6
White, Mitch,2024,MIL,FF,4-Seam Fastball,-0.7,-1,160,38.7,35,0.241,0.448,0.331,16.9,11.4,9.1,0.242,0.38,0.313,40.7
Wicks, Jordan,2024,CHC,FF,4-Seam Fastball,0.4,1,382,44.8,101,0.264,0.425,0.349,16.3,18.8,15.6,0.245,0.414,0.336,42
Williams, Devin,2024,MIL,FF,4-Seam Fastball,1.6,3,209,53.5,42,0.111,0.25,0.229,32.7,38.1,26.2,0.144,0.246,0.243,35
Williams, Gavin,2024,CLE,FF,4-Seam Fastball,-0.1,-1,704,51.5,161,0.286,0.421,0.362,22,18,14.6,0.279,0.456,0.36,41.6
Williams, Trevor,2024,WSH,FF,4-Seam Fastball,3.2,12,387,36.4,117,0.196,0.271,0.236,17.8,24.8,21.5,0.192,0.315,0.26,43.8
Williamson, Brandon,2024,CIN,FF,4-Seam Fastball,-0.6,0,64,25,17,0.313,0.563,0.35,16.7,29.4,17.2,0.153,0.292,0.203,50
Wilson, Bryse,2024,MIL,FF,4-Seam Fastball,-2.8,-7,247,15,81,0.288,0.493,0.37,22.9,32.1,16,0.261,0.447,0.341,48.9
Wilson, Justin,2024,CIN,FF,4-Seam Fastball,-1.5,-6,404,49.5,93,0.333,0.642,0.454,27.6,32.3,21,0.262,0.563,0.384,45.3
Wilson, Steven,2024,CWS,FF,4-Seam Fastball,-0.9,-2,248,39.8,64,0.245,0.51,0.406,16.5,17.2,17.2,0.265,0.532,0.421,37.5
Winckowski, Josh,2024,BOS,FF,4-Seam Fastball,-0.7,0,63,5.1,18,0.167,0.167,0.15,29,50,17.3,0.174,0.206,0.166,44.4
Winder, Josh,2024,MIN,FF,4-Seam Fastball,-2.2,-1,39,27.7,13,0.417,0.5,0.373,15.8,7.7,8.3,0.268,0.547,0.345,41.7
Wingenter, Trey,2024,CHC,FF,4-Seam Fastball,-4.3,-4,89,49.7,20,0.412,0.647,0.493,14.6,5,5,0.315,0.589,0.432,62.5
Winn, Cole,2024,TEX,FF,4-Seam Fastball,-0.4,-1,121,42.3,38,0.219,0.313,0.287,17.5,18.4,16.7,0.212,0.342,0.305,42.3
Winn, Keaton,2024,SF,FF,4-Seam Fastball,-1.3,-3,223,25.4,51,0.214,0.5,0.339,27.2,29.4,20.3,0.189,0.383,0.305,51.7
Woo, Bryan,2024,SEA,FF,4-Seam Fastball,1.1,9,840,49,208,0.218,0.355,0.263,27.3,26,18.5,0.225,0.373,0.276,38.6
Woods Richardson, Simeon,2024,MIN,FF,4-Seam Fastball,1,9,924,40.3,224,0.258,0.356,0.32,21.9,22.3,18.4,0.229,0.394,0.319,41.8
Wrobleski, Justin,2024,LAD,FF,4-Seam Fastball,0.1,0,350,59.1,101,0.205,0.386,0.308,23,16.8,16.5,0.214,0.36,0.302,29.6
Yamamoto, Yoshinobu,2024,LAD,FF,4-Seam Fastball,0.8,5,594,40.4,144,0.262,0.413,0.335,17.6,18.1,17.9,0.277,0.443,0.359,45.6
Yarbrough, Ryan,2024,TOR,FF,4-Seam Fastball,1.7,5,326,21.5,66,0.196,0.375,0.305,16.4,16.7,13.6,0.24,0.431,0.343,34.8
Yates, Kirby,2024,TEX,FF,4-Seam Fastball,2.8,18,623,60.7,146,0.113,0.21,0.212,35.2,41.1,27.3,0.128,0.213,0.22,33.3
Zastryzny, Rob,2024,MIL,FF,4-Seam Fastball,4.7,2,48,40.3,14,0,0,0.1,29,21.4,15.8,0.084,0.164,0.191,11.1
Zeferjahn, Ryan,2024,LAA,FF,4-Seam Fastball,4.8,4,74,35.6,27,0.13,0.13,0.178,37.1,33.3,34.6,0.142,0.165,0.197,20
Zerpa, Angel,2024,KC,FF,4-Seam Fastball,0,0,191,20.1,39,0.286,0.457,0.358,14.5,12.8,13.9,0.297,0.477,0.369,50
Zuniga, Guillo,2024,LAA,FF,4-Seam Fastball,0.7,1,88,32.5,27,0.167,0.292,0.226,17.4,14.8,15.4,0.256,0.435,0.314,38.1
Abbott, Andrew,2023,CIN,FF,4-Seam Fastball,0.5,5,949,50,241,0.249,0.459,0.355,19.8,27,21.4,0.258,0.468,0.361,51
Abbott, Cory,2023,WSH,FF,4-Seam Fastball,-2.6,-8,323,45.9,91,0.365,0.676,0.474,15.9,16.5,18.8,0.295,0.548,0.406,45.9
Abreu, Bryan,2023,HOU,FF,4-Seam Fastball,1.1,5,499,41.2,101,0.165,0.259,0.248,37.3,30.7,26.3,0.186,0.322,0.277,35.1
Acevedo, Domingo,2023,OAK,FF,4-Seam Fastball,-8,-6,70,40,17,0.467,1.067,0.603,11.1,17.6,14.3,0.404,0.801,0.502,38.5
Acton, Garrett,2023,OAK,FF,4-Seam Fastball,-3.6,-3,85,68.5,22,0.333,0.833,0.52,27,22.7,19.2,0.247,0.593,0.41,30.8
Adam, Jason,2023,TB,FF,4-Seam Fastball,0.2,1,303,33.4,73,0.246,0.541,0.389,33.5,30.1,22.7,0.247,0.561,0.395,61.5
Adcock, Ty,2023,SEA,FF,4-Seam Fastball,2.8,3,91,44,27,0.148,0.259,0.172,19.1,29.6,22.9,0.228,0.38,0.258,42.1
Adon, Joan,2023,WSH,FF,4-Seam Fastball,-0.2,-1,367,39.7,80,0.288,0.411,0.333,22.1,18.8,17.2,0.28,0.444,0.337,55.9
Akin, Keegan,2023,BAL,FF,4-Seam Fastball,0.8,2,271,60,57,0.273,0.382,0.331,23.8,35.1,22,0.243,0.442,0.303,54.3
Alcala, Jorge,2023,MIN,FF,4-Seam Fastball,0.3,0,70,21.9,11,0.222,0.667,0.505,24,18.2,13.3,0.171,0.389,0.316,57.1
Alcantara, Sandy,2023,MIA,FF,4-Seam Fastball,-0.1,-1,579,21.3,165,0.253,0.448,0.312,26.7,30.9,22.6,0.239,0.406,0.291,47.7
Alexander, Tyler,2023,DET,FF,4-Seam Fastball,1.2,2,190,28,47,0.2,0.4,0.272,22.2,36.2,23.6,0.155,0.261,0.198,50
Allard, Kolby,2023,ATL,FF,4-Seam Fastball,-2.7,-2,90,45.2,32,0.286,0.464,0.369,24,28.1,34.6,0.286,0.509,0.381,52.6
Allen, Logan,2023,CLE,FF,4-Seam Fastball,-0.2,-2,963,45.1,254,0.257,0.482,0.365,17.7,17.3,17.1,0.267,0.48,0.363,45.6
Almonte, Yency,2023,LAD,FF,4-Seam Fastball,0.3,0,129,16.1,26,0.3,0.45,0.412,15.9,11.5,12.5,0.295,0.497,0.42,35.3
Alzolay, Adbert,2023,CHC,FF,4-Seam Fastball,-0.9,-2,200,20.8,47,0.302,0.488,0.355,22.3,27.7,23.6,0.302,0.552,0.384,51.6
Anderson, Chase,2023,COL,FF,4-Seam Fastball,-2.1,-10,453,31.3,121,0.351,0.619,0.466,17.3,13.2,15.1,0.304,0.572,0.43,44.6
Anderson, Grant,2023,TEX,FF,4-Seam Fastball,-2.6,-3,104,17.4,29,0.25,0.5,0.383,38.8,34.5,28.6,0.31,0.637,0.448,50
Anderson, Nick,2023,ATL,FF,4-Seam Fastball,0.6,2,268,48.9,80,0.284,0.432,0.343,18.8,22.5,19.8,0.309,0.534,0.383,57.1
Anderson, Tyler,2023,LAA,FF,4-Seam Fastball,-1.3,-12,909,37.4,239,0.301,0.566,0.418,19.3,11.7,10.6,0.292,0.501,0.401,37.1
Andrews, Clayton,2023,MIL,FF,4-Seam Fastball,-10.9,-5,44,50.6,12,0.545,1.364,0.783,5,8.3,12.5,0.427,1.088,0.631,70
Armstrong, Shawn,2023,TB,FF,4-Seam Fastball,1.7,3,166,20.8,46,0.089,0.2,0.133,32.3,56.5,23,0.074,0.132,0.1,21.1
Assad, Javier,2023,CHC,FF,4-Seam Fastball,0,0,336,19.6,78,0.308,0.477,0.401,19.6,19.2,16.5,0.262,0.398,0.365,41.2
Avila, Pedro,2023,SD,FF,4-Seam Fastball,-0.1,0,292,32.6,64,0.235,0.412,0.362,19,14.1,9.6,0.266,0.442,0.381,45.2
Baker, Bryan,2023,BAL,FF,4-Seam Fastball,-0.8,-3,445,56.7,107,0.267,0.467,0.363,22.4,25.2,18.2,0.253,0.425,0.342,48.5
Balazovic, Jordan,2023,MIN,FF,4-Seam Fastball,-0.7,-1,186,47.4,55,0.283,0.478,0.386,15.1,18.2,18.5,0.245,0.448,0.358,52.8
Banda, Anthony,2023,WSH,FF,4-Seam Fastball,-1.7,-2,97,60.6,24,0.316,0.474,0.417,20.8,20.8,12.5,0.281,0.5,0.408,42.9
Banks, Tanner,2023,CWS,FF,4-Seam Fastball,-0.9,-3,356,35.4,89,0.291,0.494,0.36,25,25.8,19.5,0.249,0.497,0.343,37.9
Bard, Daniel,2023,COL,FF,4-Seam Fastball,-4.9,-6,128,13.7,30,0.214,0.286,0.475,33.3,10,9.7,0.241,0.415,0.503,45.5
Barlow, Joe,2023,TEX,FF,4-Seam Fastball,2.7,1,53,36.1,13,0.333,0.417,0.358,13,7.7,16.7,0.266,0.473,0.342,45.5
Barlow, Scott,2023,SD,FF,4-Seam Fastball,-1.1,-3,252,21.1,64,0.346,0.481,0.419,21.4,17.2,17.5,0.326,0.56,0.431,52.4
Barnes, Jacob,2023,STL,FF,4-Seam Fastball,-1.8,-2,105,50.2,30,0.31,0.448,0.37,17.5,13.3,12.9,0.293,0.464,0.334,40
Barnes, Matt,2023,MIA,FF,4-Seam Fastball,-1.3,-2,182,45.5,45,0.395,0.553,0.457,10.6,17.8,17.4,0.313,0.469,0.392,33.3
Barraclough, Kyle,2023,BOS,FF,4-Seam Fastball,-2.8,-1,42,26.9,14,0.333,0.833,0.464,20,14.3,18.2,0.229,0.568,0.353,63.6
Barria, Jaime,2023,LAA,FF,4-Seam Fastball,-2.5,-10,413,30.6,89,0.362,0.713,0.48,14.6,10.1,7.4,0.339,0.675,0.445,44.4
Bassitt, Chris,2023,TOR,FF,4-Seam Fastball,-2.5,-7,291,9.3,72,0.323,0.6,0.422,21.3,30.6,16.5,0.274,0.549,0.379,34.9
Battenfield, Peyton,2023,CLE,FF,4-Seam Fastball,-2.5,-6,245,44.5,70,0.323,0.645,0.447,12.9,7.1,8.3,0.353,0.69,0.468,59.6
Baumann, Mike,2023,BAL,FF,4-Seam Fastball,0,0,550,51.4,126,0.225,0.402,0.355,22.4,15.1,13.2,0.262,0.486,0.385,45.9
Bautista, Felix,2023,BAL,FF,4-Seam Fastball,2.4,17,696,70.4,157,0.157,0.246,0.258,37.8,37.6,32.6,0.173,0.3,0.273,34.7
Bazardo, Eduard,2023,SEA,FF,4-Seam Fastball,-1.4,-1,67,24.8,13,0.1,0.4,0.315,28,15.4,11.1,0.204,0.561,0.403,37.5
Beck, Tristan,2023,SF,FF,4-Seam Fastball,2.7,13,476,36.7,117,0.17,0.189,0.218,17.4,15.4,16.5,0.234,0.361,0.295,37.5
Bednar, David,2023,PIT,FF,4-Seam Fastball,1.8,12,641,58,165,0.188,0.315,0.253,30.3,29.1,21.1,0.181,0.332,0.255,44.8
Beeks, Jalen,2023,TB,FF,4-Seam Fastball,0.1,0,318,43.5,93,0.243,0.419,0.366,25.2,18.3,19.3,0.217,0.336,0.32,33.9
Bellatti, Andrew,2023,PHI,FF,4-Seam Fastball,2.6,6,216,47.4,52,0.163,0.302,0.275,26.3,13.5,13.2,0.264,0.45,0.362,29.7
Bello, Brayan,2023,BOS,FF,4-Seam Fastball,-1.4,-8,540,20.6,122,0.31,0.646,0.424,19.9,18,12.4,0.285,0.559,0.374,46.7
Berrios, Jose,2023,TOR,FF,4-Seam Fastball,0.6,4,599,20.4,123,0.254,0.456,0.325,27.6,22,20,0.275,0.501,0.345,51.7
Bibee, Tanner,2023,CLE,FF,4-Seam Fastball,0.9,10,1094,47,284,0.243,0.348,0.312,19,19,18.1,0.272,0.426,0.348,48.5
Bickford, Phil,2023,NYM,FF,4-Seam Fastball,1.4,12,873,71,205,0.183,0.29,0.286,30,27.8,21,0.219,0.376,0.325,39.1
Bido, Osvaldo,2023,PIT,FF,4-Seam Fastball,-2,-5,261,27.8,65,0.358,0.472,0.415,27,27.7,18.4,0.278,0.403,0.363,44.4
Bieber, Shane,2023,CLE,FF,4-Seam Fastball,0.7,5,687,35.2,169,0.257,0.434,0.331,9.3,14.2,17.3,0.316,0.512,0.383,62
Bielak, Brandon,2023,HOU,FF,4-Seam Fastball,-1.6,-7,425,30.6,118,0.273,0.505,0.411,15.9,16.1,17.3,0.263,0.502,0.38,55
Blackburn, Paul,2023,OAK,FF,4-Seam Fastball,-1,-3,273,14.6,58,0.383,0.553,0.437,17,17.2,11,0.299,0.484,0.387,46.2
Blanco, Ronel,2023,HOU,FF,4-Seam Fastball,-3.5,-13,364,40.2,91,0.343,0.714,0.501,18.5,13.2,12.8,0.317,0.669,0.472,54.2
Bolton, Cody,2023,PIT,FF,4-Seam Fastball,-1.1,-3,249,54.7,58,0.378,0.667,0.498,18.1,13.8,13.6,0.331,0.618,0.462,57.9
Boxberger, Brad,2023,CHC,FF,4-Seam Fastball,-1.3,-2,184,54.4,41,0.182,0.424,0.339,12.9,19.5,16.7,0.215,0.438,0.354,52
Boyd, Matthew,2023,DET,FF,4-Seam Fastball,-0.6,-3,458,38.9,126,0.281,0.509,0.37,29.8,23,22.7,0.263,0.482,0.35,42.4
Boyle, Joe,2023,OAK,FF,4-Seam Fastball,1,1,140,58.3,35,0.156,0.313,0.266,21.6,20,17.1,0.208,0.366,0.281,56
Bracho, Silvino,2023,CIN,FF,4-Seam Fastball,5.5,3,55,43.7,11,0.111,0.111,0.209,35,27.3,20,0.182,0.216,0.268,0
Bradford, Cody,2023,TEX,FF,4-Seam Fastball,0.3,2,531,54.5,137,0.26,0.535,0.347,18.6,25.5,19,0.216,0.441,0.3,49.5
Bradish, Kyle,2023,BAL,FF,4-Seam Fastball,-1.4,-8,591,22.4,109,0.366,0.602,0.456,15,11.9,10.3,0.337,0.562,0.427,53.8
Bradley, Archie,2023,MIA,FF,4-Seam Fastball,-5,-3,67,45,19,0.5,0.778,0.558,16.1,15.8,17.6,0.478,0.808,0.553,60
Bradley, Taj,2023,TB,FF,4-Seam Fastball,-0.6,-5,817,44.9,226,0.277,0.559,0.398,19.1,23.5,19.7,0.264,0.492,0.368,46.2
Brash, Matt,2023,SEA,FF,4-Seam Fastball,-0.1,-1,439,33.7,102,0.346,0.481,0.423,26.3,23.5,22,0.27,0.399,0.378,53.4
Brasier, Ryan,2023,LAD,FF,4-Seam Fastball,-1.1,-4,328,36.4,73,0.297,0.469,0.392,25,27.4,16.8,0.262,0.443,0.348,47.7
Brazoban, Huascar,2023,MIA,FF,4-Seam Fastball,1,2,168,16.6,51,0.234,0.34,0.284,16.5,21.6,14.9,0.254,0.482,0.34,50
Brebbia, John,2023,SF,FF,4-Seam Fastball,0.1,0,309,45.8,61,0.2,0.236,0.257,29.7,42.6,21.3,0.198,0.278,0.253,44.8
Brieske, Beau,2023,DET,FF,4-Seam Fastball,0.6,2,251,39.4,57,0.28,0.4,0.345,15,24.6,14.3,0.248,0.396,0.326,36.1
Brigham, Jeff,2023,NYM,FF,4-Seam Fastball,-1.3,-4,266,39.1,67,0.228,0.491,0.364,24.2,28.4,19.4,0.251,0.546,0.379,53.8
Brito, Jhony,2023,NYY,FF,4-Seam Fastball,-0.9,-2,237,16.4,50,0.167,0.5,0.34,17.9,22,12.8,0.183,0.474,0.338,48.4
Brogdon, Connor,2023,PHI,FF,4-Seam Fastball,-1.2,-2,177,32.5,43,0.278,0.722,0.443,23.3,16.3,11.7,0.335,0.701,0.471,56.7
Brown, Hunter,2023,HOU,FF,4-Seam Fastball,-0.3,-4,1253,46.1,267,0.271,0.511,0.386,22.3,25.5,20,0.231,0.413,0.336,44.9
Bubic, Kris,2023,KC,FF,4-Seam Fastball,-0.3,0,112,42.4,23,0.476,0.619,0.498,22.8,8.7,6.9,0.333,0.5,0.387,36.8
Bumgarner, Madison,2023,AZ,FF,4-Seam Fastball,0,0,116,33.1,25,0.133,0.4,0.382,23.7,20,14.7,0.269,0.646,0.48,45.5
Bummer, Aaron,2023,CWS,FF,4-Seam Fastball,-1.2,-1,66,6,19,0.214,0.286,0.345,28.6,47.4,26.5,0.108,0.13,0.261,60
Burdi, Nick,2023,CHC,FF,4-Seam Fastball,1,0,41,70.7,10,0.167,0.5,0.37,41.7,30,27.3,0.084,0.131,0.268,50
Burke, Brock,2023,TEX,FF,4-Seam Fastball,1,6,590,64.6,144,0.234,0.423,0.298,19.9,19.4,15.2,0.23,0.382,0.274,35.1
Bush, Matt,2023,MIL,FF,4-Seam Fastball,-2.5,-2,101,52.1,25,0.333,0.762,0.494,26.1,24,22.2,0.354,0.711,0.488,53.3
Butto, Jose,2023,NYM,FF,4-Seam Fastball,1.6,6,373,50.9,83,0.174,0.275,0.29,22.7,16.9,15.6,0.228,0.341,0.32,49.1
Cabrera, Edward,2023,MIA,FF,4-Seam Fastball,0.4,2,503,27.9,92,0.211,0.366,0.342,19.1,13,10.5,0.228,0.464,0.375,43.3
Cabrera, Genesis,2023,TOR,FF,4-Seam Fastball,-0.5,-2,343,36.3,96,0.224,0.482,0.341,20.2,25,20.9,0.226,0.454,0.332,47.5
Campbell, Isaiah,2023,SEA,FF,4-Seam Fastball,-0.8,-2,222,46.4,48,0.27,0.514,0.434,30.5,25,16.7,0.275,0.546,0.425,56
Canning, Griffin,2023,LAA,FF,4-Seam Fastball,-0.2,-1,726,33.3,150,0.235,0.5,0.342,28.3,26.7,19,0.243,0.513,0.348,48.5
Cano, Yennier,2023,BAL,FF,4-Seam Fastball,1.5,0,34,3.3,12,0.182,0.273,0.238,50,58.3,35,0.202,0.369,0.278,50
Carlton, Drew,2023,SD,FF,4-Seam Fastball,1.4,2,160,48.5,34,0.133,0.267,0.217,34.5,41.2,24.6,0.13,0.278,0.217,52.9
Carrasco, Carlos,2023,NYM,FF,4-Seam Fastball,-1.1,-6,512,32.3,121,0.358,0.651,0.462,16.6,8.3,8.4,0.33,0.592,0.427,51
Castillo, Luis,2023,SEA,FF,4-Seam Fastball,1.3,19,1423,44.4,320,0.165,0.384,0.282,33,32.8,21.1,0.183,0.42,0.299,47.2
Castillo, Max,2023,KC,FF,4-Seam Fastball,-0.8,-1,145,42.4,30,0.32,0.52,0.417,16.4,16.7,15.2,0.261,0.416,0.357,65
Cease, Dylan,2023,CWS,FF,4-Seam Fastball,-0.2,-3,1408,43.2,330,0.273,0.436,0.37,20.6,20.9,17.9,0.251,0.399,0.341,40.5
Cecconi, Slade,2023,AZ,FF,4-Seam Fastball,0.3,1,245,58.6,71,0.265,0.5,0.329,13,11.3,13.3,0.271,0.557,0.352,54.1
Cessa, Luis,2023,CIN,FF,4-Seam Fastball,-1.7,-2,109,23.5,39,0.355,0.581,0.444,7,2.6,4.5,0.337,0.508,0.433,51.6
Chafin, Andrew,2023,MIL,FF,4-Seam Fastball,-1.1,-2,185,20.1,44,0.353,0.647,0.485,10.5,9.1,9.5,0.353,0.677,0.492,50
Chapman, Aroldis,2023,TEX,FF,4-Seam Fastball,0.5,2,481,47.7,83,0.242,0.339,0.366,37,21.7,28.1,0.237,0.397,0.377,27.3
Cimber, Adam,2023,TOR,FF,4-Seam Fastball,-3.5,-5,151,40.6,40,0.364,0.667,0.484,18.5,22.5,11.7,0.318,0.573,0.434,50
Cisnero, Jose,2023,DET,FF,4-Seam Fastball,-0.6,-2,364,36.9,107,0.216,0.432,0.357,25.6,31.8,24.1,0.23,0.433,0.354,35.2
Civale, Aaron,2023,TB,FF,4-Seam Fastball,-0.1,0,247,12.3,42,0.359,0.436,0.376,24.3,26.2,12.2,0.279,0.416,0.326,35.7
Clarke, Taylor,2023,KC,FF,4-Seam Fastball,-1.5,-5,310,29,76,0.354,0.6,0.422,15.4,21.1,15.1,0.333,0.666,0.451,53.8
Cleavinger, Garrett,2023,TB,FF,4-Seam Fastball,-2.1,-1,58,27.5,15,0.154,0.462,0.31,23.1,26.7,25,0.185,0.491,0.333,22.2
Clevinger, Mike,2023,CWS,FF,4-Seam Fastball,0.4,4,1006,47.9,280,0.283,0.494,0.368,17.4,19.6,18.2,0.248,0.459,0.334,42.9
Cole, Gerrit,2023,NYY,FF,4-Seam Fastball,1.7,29,1738,53,428,0.201,0.332,0.276,23,28.3,21.6,0.224,0.401,0.303,45.9
Coleman, Dylan,2023,KC,FF,4-Seam Fastball,-2.2,-3,144,37.6,29,0.294,0.529,0.495,24.4,10.3,15,0.335,0.583,0.517,57.1
Contreras, Roansy,2023,PIT,FF,4-Seam Fastball,-3.3,-15,459,40.2,121,0.381,0.598,0.476,9.7,9.9,13.3,0.338,0.579,0.451,54
Corbin, Patrick,2023,WSH,FF,4-Seam Fastball,-0.8,-4,490,16.8,110,0.327,0.541,0.376,12.1,6.4,7.3,0.359,0.702,0.452,54.6
Cortes, Nestor,2023,NYY,FF,4-Seam Fastball,0.1,1,556,52.1,134,0.213,0.352,0.284,24.9,30.6,19.7,0.187,0.287,0.247,47.6
Cosgrove, Tom,2023,SD,FF,4-Seam Fastball,1.9,4,204,24.4,45,0.175,0.225,0.233,21.6,22.2,14.9,0.196,0.303,0.267,26.7
Coulombe, Danny,2023,BAL,FF,4-Seam Fastball,-4.7,-3,69,8.3,16,0.385,0.692,0.503,14.8,12.5,11.8,0.345,0.486,0.421,27.3
Cox, Austin,2023,KC,FF,4-Seam Fastball,0.5,1,281,48.6,76,0.246,0.377,0.347,29,22.4,22.4,0.243,0.403,0.362,45.7
Crawford, Kutter,2023,BOS,FF,4-Seam Fastball,1.1,9,823,39.2,197,0.163,0.326,0.27,25.8,36.5,24.5,0.178,0.327,0.267,42.2
Crismatt, Nabil,2023,AZ,FF,4-Seam Fastball,-3.8,-2,51,19.5,14,0.4,0.7,0.536,11.8,7.1,9.1,0.323,0.751,0.516,33.3
Crochet, Garrett,2023,CWS,FF,4-Seam Fastball,0.2,0,187,64,35,0.261,0.478,0.397,29.1,17.1,12.2,0.238,0.51,0.438,50
Cruz, Fernando,2023,CIN,FF,4-Seam Fastball,0,0,394,35.2,96,0.3,0.512,0.397,16.7,14.6,17.9,0.285,0.493,0.384,56.7
Cruz, Steven,2023,KC,FF,4-Seam Fastball,0.3,0,107,43.9,29,0.263,0.421,0.433,18.6,17.2,23.8,0.234,0.457,0.432,57.1
Cuas, Jose,2023,CHC,FF,4-Seam Fastball,-0.3,-1,240,20.4,45,0.132,0.289,0.277,42,44.4,20.8,0.177,0.319,0.284,33.3
Cueto, Johnny,2023,MIA,FF,4-Seam Fastball,0.2,1,294,34.2,71,0.246,0.538,0.35,24.6,23.9,14,0.23,0.5,0.334,46.9
Curry, Xzavion,2023,CLE,FF,4-Seam Fastball,0.5,3,723,48.4,179,0.283,0.478,0.368,19.1,15.6,16.4,0.302,0.519,0.381,53
Curtiss, John,2023,NYM,FF,4-Seam Fastball,0.7,1,168,55.8,51,0.222,0.422,0.31,12.7,15.7,24.2,0.212,0.427,0.303,36.8
Daniel, Davis,2023,LAA,FF,4-Seam Fastball,2.5,3,116,53.2,32,0.16,0.32,0.298,23.7,25,18.2,0.167,0.256,0.283,27.8
Darvish, Yu,2023,SD,FF,4-Seam Fastball,-0.2,-1,371,16.7,100,0.253,0.538,0.336,15.9,23,15.5,0.234,0.425,0.301,36.1
Davidson, Tucker,2023,KC,FF,4-Seam Fastball,-1.6,-5,298,35.2,78,0.328,0.597,0.444,12.6,15.4,27.3,0.305,0.524,0.396,39.3
Davies, Zach,2023,AZ,FF,4-Seam Fastball,-0.6,-2,337,22.5,77,0.21,0.355,0.338,18.1,27.3,17.5,0.214,0.455,0.356,52.4
De Jesus, Enmanuel,2023,MIA,FF,4-Seam Fastball,-5.6,-2,43,31.6,12,0.286,0.429,0.471,17.6,8.3,5.9,0.359,0.511,0.509,66.7
De Jong, Chase,2023,PIT,FF,4-Seam Fastball,-6.3,-5,85,37.8,18,0.417,1.25,0.697,18.9,11.1,9.1,0.324,0.943,0.55,54.5
De Leon, Jose,2023,MIN,FF,4-Seam Fastball,2.3,3,148,52.1,37,0.182,0.212,0.231,24,24.3,17.6,0.223,0.303,0.278,25
De Los Santos, Enyel,2023,CLE,FF,4-Seam Fastball,0.4,2,634,60.5,166,0.25,0.351,0.305,18.8,21.7,17.3,0.265,0.419,0.333,38.1
deGrom, Jacob,2023,TEX,FF,4-Seam Fastball,0.8,2,235,52.1,66,0.177,0.339,0.26,35,36.4,33.8,0.163,0.313,0.229,39.5
DeSclafani, Anthony,2023,SF,FF,4-Seam Fastball,-2.6,-5,196,12.6,41,0.306,0.528,0.39,13,7.3,5.7,0.338,0.605,0.419,47.1
Detmers, Reid,2023,LAA,FF,4-Seam Fastball,-0.9,-10,1123,43.2,252,0.291,0.505,0.383,21.2,20.2,17.4,0.29,0.491,0.382,48
Devenski, Chris,2023,TB,FF,4-Seam Fastball,1.8,4,198,29.1,44,0.225,0.3,0.273,17.8,18.2,15.7,0.339,0.671,0.449,71.9
Diaz, Alexis,2023,CIN,FF,4-Seam Fastball,-1.1,-6,564,48.5,118,0.239,0.359,0.354,30.6,24.6,24.8,0.218,0.356,0.336,46.2
Diaz, Jhonathan,2023,LAA,FF,4-Seam Fastball,-4.7,-2,53,33.1,12,0.25,0.375,0.488,11.1,8.3,9.1,0.228,0.316,0.39,28.6
Diaz, Miguel,2023,DET,FF,4-Seam Fastball,3.7,2,44,21.2,12,0.091,0.182,0.163,31.8,41.7,38.5,0.068,0.078,0.117,16.7
Diekman, Jake,2023,TB,FF,4-Seam Fastball,0.8,5,579,58.1,145,0.174,0.226,0.303,26.3,31,24.1,0.182,0.243,0.286,29.6
Dodd, Dylan,2023,ATL,FF,4-Seam Fastball,0.2,1,278,48.9,83,0.342,0.595,0.414,13.6,9.6,10.1,0.34,0.669,0.437,54.9
Dominguez, Seranthony,2023,PHI,FF,4-Seam Fastball,-0.4,-1,334,38.9,85,0.225,0.366,0.328,31.3,22.4,16.5,0.247,0.368,0.337,17.3
Doyle, Tommy,2023,COL,FF,4-Seam Fastball,-5.4,-8,143,40.6,42,0.324,0.765,0.499,15.1,9.5,17.4,0.351,0.698,0.49,50
Duarte, Daniel,2023,CIN,FF,4-Seam Fastball,-1.8,-3,153,26.7,36,0.286,0.607,0.428,22.5,13.9,7.9,0.278,0.537,0.417,58.3
Dubin, Shawn,2023,HOU,FF,4-Seam Fastball,-2,-2,76,44.2,21,0.375,0.688,0.476,21.6,9.5,9.5,0.371,0.695,0.476,60
Dunning, Dane,2023,TEX,FF,4-Seam Fastball,-3.8,-3,86,3.2,20,0.294,0.765,0.475,23.5,30,16.7,0.113,0.257,0.235,63.6
Duran, Jhoan,2023,MIN,FF,4-Seam Fastball,1.1,5,459,45.1,96,0.212,0.375,0.313,35.7,30.2,20,0.218,0.352,0.307,40.7
Edwards Jr., Carl,2023,WSH,FF,4-Seam Fastball,-1.2,-4,358,63.4,89,0.312,0.468,0.395,15.7,14.6,12,0.296,0.393,0.351,26.6
